apol,ast_violation,ast_violation_ext,a_acc,a_aro,a_count,a_donacc,a_heavy,a_hyd,a_IC,a_ICM,a_nC,a_nH,a_nN,a_nO,balabanJ,BCUT_PEOE_0,BCUT_PEOE_1,BCUT_PEOE_2,BCUT_PEOE_3,BCUT_SLOGP_0,BCUT_SLOGP_1,BCUT_SLOGP_2,BCUT_SLOGP_3,BCUT_SMR_0,BCUT_SMR_1,BCUT_SMR_2,BCUT_SMR_3,bpol,b_1rotN,b_1rotR,b_ar,b_count,b_double,b_heavy,b_max1len,b_rotN,b_rotR,b_single,chi0,chi0v,chi0v_C,chi0_C,chi1,chi1v,chi1v_C,chi1_C,density,diameter,GCUT_PEOE_0,GCUT_PEOE_1,GCUT_PEOE_2,GCUT_PEOE_3,GCUT_SLOGP_0,GCUT_SLOGP_1,GCUT_SLOGP_2,GCUT_SLOGP_3,GCUT_SMR_0,GCUT_SMR_1,GCUT_SMR_2,GCUT_SMR_3,h_ema,h_emd,h_emd_C,h_logD,h_logP,h_logS,h_log_pbo,h_mr,h_pavgQ,h_pKb,h_pstates,h_pstrain,Kier1,Kier2,Kier3,KierA1,KierA2,KierA3,KierFlex,lip_acc,lip_violation,logP(o/w),logS,mr,opr_brigid,opr_nring,opr_nrot,opr_violation,PEOE_PC+,PEOE_PC-,PEOE_RPC+,PEOE_RPC-,PEOE_VSA+0,PEOE_VSA+1,PEOE_VSA+2,PEOE_VSA+3,PEOE_VSA+4,PEOE_VSA-0,PEOE_VSA-3,PEOE_VSA-5,PEOE_VSA_FHYD,PEOE_VSA_FNEG,PEOE_VSA_FPNEG,PEOE_VSA_FPOL,PEOE_VSA_FPOS,PEOE_VSA_FPPOS,PEOE_VSA_HYD,PEOE_VSA_NEG,PEOE_VSA_PNEG,PEOE_VSA_POL,PEOE_VSA_POS,PEOE_VSA_PPOS,petitjean,petitjeanSC,Q_VSA_HYD,Q_VSA_POS,radius,rings,rsynth,SlogP,SlogP_VSA0,SlogP_VSA1,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,SMR,SMR_VSA0,SMR_VSA1,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,TPSA,VAdjEq,VAdjMa,VDistEq,VDistMa,vdw_area,vdw_vol,vsa_acc,vsa_hyd,vsa_other,vsa_pol,Weight,weinerPath,weinerPol,zagreb,logPapp
110.79241,2,4,7,5,104,9,48,28,159.15034,1.5302918,34,56,8,6,1.929177,-2.705682,-0.44056395,0.39377072,2.7498269,-2.8455591,-0.43302742,0.35708964,2.719734,-2.4502654,-0.26166645,0.51581079,3.0037737,78.187592,10,0.2,5,106,6,50,4,10,0.2,95,35.542877,29.866611,23.733841,24.534805,22.763365,17.476852,10.571968,11.153832,0.80306941,18,-0.85429996,-0.35928088,-0.003961385,3.2217848,-1.164901,-0.33537191,-0.00774701,3.1582563,-0.53411216,-0.19717449,0.11799734,3.4514515,13.704247,24.047812,19.077097,3.8578968,3.8584676,-6.6049995,8.4801397,18.625471,0.001333071,9.874567,1.0102092,0.00079526,42.4128,20.888889,12.580261,35.968243,17.650143,10.60286,13.225929,14,2,1.073,-5.0376701,18.372168,27,2,21,3,3.7316344,-3.7316344,0.073601477,0.083530895,277.92728,20.299505,115.09749,101.29668,0,0,9.4210396,81.401527,0.75455374,0.1471373,0.13357221,0.24544625,0.85286272,0.11187405,524.04199,102.18771,92.766678,170.46387,592.31812,77.697189,0.44444445,0.80000001,694.50586,694.50586,10,3,0.27083334,1.44637,36.0215,62.489536,159.10117,92.197891,7.5963712,51.765594,34.428715,132.07884,199.52727,18.04524,143.17329,30.936834,40.432297,19.113449,0,185.37596,123.7506,232.42445,157.25999,0.25768197,6.643856,3.8434241,10.945172,694.50586,767.58496,90.822563,514.62097,77.697189,102.18771,672.87201,8225,77,238,-7.33
111.1612,2,4,7,0,105,9,48,27,160.24434,1.5261366,34,57,7,7,1.9371339,-2.7067475,-0.43554676,0.391397,2.749882,-2.8472741,-0.42368019,0.3490282,2.7197347,-2.450707,-0.27639693,0.50681865,3.0038719,80.2388,10,0.2,0,107,7,50,4,10,0.2,100,35.542877,29.794266,23.70046,24.241911,22.780203,17.796078,10.994618,11.337336,0.81042647,17,-0.85751152,-0.36583567,0.043218922,3.2346542,-1.164902,-0.34178144,0.009781902,3.165952,-0.5341078,-0.20778206,0.11527567,3.4631679,13.631276,25.263823,20.292196,3.1455052,3.1455052,-6.1152797,7.0944843,18.457417,0,14,1,0,42.4128,20.888889,12.295971,36.598137,17.966343,10.551799,13.698639,14,2,0.72399998,-5.1773601,18.216379,27,2,21,3,3.9079895,-3.9079895,0.070280075,0.081811607,275.71875,15.808495,135.39699,67.397217,12.949531,0,0,94.968445,0.71505886,0.15381648,0.15381648,0.28494114,0.84618354,0.13112468,494.32144,106.3336,106.3336,196.98032,584.96814,90.646713,0.41176471,0.69999999,691.30176,691.30176,10,3,0.0625,0.73339999,36.0215,52.433056,182.96339,129.07704,4.4107962,32.897186,0,169.81564,166.63008,17.907339,167.03551,15.62157,40.432297,15.927875,0,169.81564,165.88853,199.52727,159.75,0.25768197,6.643856,3.8246651,10.947344,691.30176,763.07477,94.968445,494.32144,90.646713,106.3336,675.87201,8183,78,238,-8.28
115.20599,3,5,6,6,107,8,49,31,157.80475,1.4748107,37,58,6,6,2.043581,-2.7065792,-0.49023849,0.47794914,2.7501876,-2.8429394,-0.42217913,0.43424925,2.7198358,-2.4512095,-0.33262104,0.60413402,3.0041885,78.394005,10,0.19607843,6,109,6,51,4,10,0.19607843,97,36.249985,30.574478,25.336134,26.526369,23.263365,18.040421,12.299149,13.547679,0.78386104,16,-0.84114367,-0.37079749,0.05351983,3.2650971,-1.1649553,-0.31348184,0.03087897,3.2164195,-0.53410035,-0.20536683,0.14415018,3.4970596,11.608348,22.538481,17.559311,5.888896,5.888896,-7.786346,9.1456413,19.244293,0,14,1,0,43.404846,21.639183,13.115703,36.817902,18.289766,11.057614,13.74267,12,2,3.9820001,-7.67659,19.117886,28,2,21,3,3.3171775,-3.3171775,0.082797438,0.093967468,293.73578,0,94.797981,67.397217,0,79.042473,0,81.401527,0.75835717,0.24354985,0.13150238,0.24164282,0.75645018,0.11014046,534.97345,171.80914,92.766678,170.46387,533.62817,77.697189,0.375,0.60000002,705.43732,705.43732,10,3,0.22448979,3.2137001,36.0215,44.049957,159.10117,73.758316,12.007167,32.897186,88.215919,132.07884,218.39566,18.790739,143.17329,12.497255,44.843094,19.113449,0,238.73434,105.31101,232.85327,139.44,0.25355992,6.6724253,3.7050169,11.025074,705.43732,796.62463,81.401527,534.97345,77.697189,92.766678,682.90698,8231,80,242,-4.99
112.91441,2,4,7,6,105,9,49,30,158.50534,1.5095747,36,56,6,7,2.0282764,-2.7045176,-0.46601221,0.44568583,2.7499063,-2.8515022,-0.42448357,0.39969122,2.7197206,-2.4497488,-0.31025261,0.56453389,3.0038421,78.123589,11,0.21568628,6,107,6,51,4,11,0.21568628,95,36.086845,30.112484,24.465891,25.656126,23.407524,17.674397,11.2362,12.484731,0.79673433,18,-0.84113735,-0.36885315,0.054603264,3.2407074,-1.1650698,-0.33928856,0.023231713,3.172823,-0.53408134,-0.20780541,0.1317395,3.4724841,12.962087,24.007917,19.000345,4.5542207,4.5542207,-6.9711318,9.1455956,18.969999,0,14,1,0,43.404846,22.270952,13.115703,36.817902,18.823746,11.057614,14.143895,13,2,2.233,-6.32128,18.878542,28,2,22,3,3.6908629,-3.6908629,0.074417226,0.094570249,214.6933,15.808495,94.797981,125.11412,0,81.251015,0,81.401527,0.75452793,0.25051561,0.13520584,0.24547209,0.74948442,0.11026625,531.66492,176.52144,95.270432,172.96762,528.11108,77.697189,0.44444445,0.80000001,704.63251,704.63251,10,3,0.1632653,1.59007,36.0215,44.049957,170.10106,113.12415,7.5963712,87.14946,88.215919,113.21043,133.30406,18.499041,154.17319,12.497255,40.432297,19.113449,0,220.29475,144.67685,201.58511,148.67,0.25355992,6.6724253,3.7345662,11.022279,704.63251,788.75854,83.905281,531.66492,77.697189,95.270432,684.87897,8301,80,240,-5.4
119.20675,3,5,6,0,113,8,49,31,162.9109,1.4416894,37,64,6,6,2.0433056,-2.8163006,-0.4331913,0.40166652,2.7617102,-2.8565722,-0.41745895,0.35705987,2.8739626,-2.5606542,-0.28075403,0.5137912,3.0178607,84.953247,10,0.19607843,0,115,6,51,4,10,0.19607843,109,36.249985,31.300611,26.062267,26.526369,23.263365,19.000929,13.259657,13.547679,0.78386104,16,-0.8411727,-0.35725933,0.047526918,3.3322136,-1.1649665,-0.32699719,0.012681166,3.2895277,-0.53464502,-0.20494249,0.11532781,3.5587142,11.616958,21.960968,16.985004,6.0207825,6.0207825,-7.6020551,6.0808134,19.34227,0,14,1,0,43.404846,21.639183,13.115703,38.733398,19.262949,11.655239,15.226928,12,2,4.3390002,-8.0830603,19.183189,28,2,23,3,3.316035,-3.316035,0.082825959,0.09399984,372.77826,0,94.797981,67.397217,0,0,0,81.401527,0.75835717,0.13150238,0.13150238,0.24164282,0.86849761,0.11014046,534.97345,92.766678,92.766678,170.46387,612.67065,77.697189,0.375,0.60000002,705.43732,705.43732,10,3,0.22448979,3.3274,36.0215,44.049957,159.10117,92.197891,13.232388,32.897186,0,226.42087,199.95609,18.899839,143.17329,12.497255,49.253891,15.927875,0,226.42087,123.7506,232.85327,139.44,0.25355992,6.6724253,3.7050169,11.025074,705.43732,796.62463,81.401527,534.97345,77.697189,92.766678,688.95496,8231,80,242,-5.17
116.91517,2,4,7,0,111,9,49,30,163.74142,1.475148,36,62,6,7,2.0433056,-2.7666643,-0.43171471,0.39110646,2.7516716,-2.8590081,-0.41536415,0.34901288,2.7371218,-2.5173473,-0.27555475,0.50578594,3.0056479,84.682831,10,0.19607843,0,113,6,51,4,10,0.19607843,107,36.249985,31.001753,25.35516,25.819262,23.263365,18.578279,12.259657,12.547679,0.79673433,16,-0.8411774,-0.35490218,0.042953704,3.3162556,-1.1649663,-0.31962934,0.009780159,3.259141,-0.53441405,-0.20357715,0.1139321,3.5421329,13.03155,23.366257,18.389616,4.4283504,4.4283504,-6.7147303,6.0807867,19.067976,0,14,1,0,43.404846,21.639183,13.115703,38.733398,19.262949,11.655239,15.226928,13,2,2.931,-6.6800399,18.906881,28,2,23,3,3.6698081,-3.6698081,0.074841455,0.096401565,325.35275,0,138.91493,67.397217,0,0,0,81.401527,0.75452793,0.13520584,0.13520584,0.24547209,0.86479414,0.11026625,531.66492,95.270432,95.270432,172.96762,609.36212,77.697189,0.375,0.60000002,704.63251,704.63251,10,3,0.06122449,2.1737001,36.0215,44.049957,170.10106,134.05042,13.232388,32.897186,0,169.81564,199.95609,18.59664,154.17319,12.497255,49.253891,15.927875,0,169.81564,165.6031,232.85327,148.67,0.25355992,6.6724253,3.7050169,11.025074,704.63251,788.75854,83.905281,531.66492,77.697189,95.270432,690.927,8231,80,242,-5.75
118.29958,3,5,6,6,110,8,50,32,161.09534,1.464503,38,60,6,6,2.033488,-2.7087693,-0.49170703,0.47842541,2.7499471,-2.8490891,-0.43381748,0.43424964,2.7198536,-2.4520121,-0.33312237,0.60508025,3.0039411,80.580421,12,0.23076923,6,112,6,52,5,12,0.23076923,100,36.793953,31.118448,25.880104,27.070339,23.907524,18.68458,12.943307,14.191837,0.78077942,18,-0.84117949,-0.36437127,0.056055915,3.2692769,-1.1650668,-0.32953495,0.030879376,3.2138393,-0.53418517,-0.21053623,0.14469591,3.5010712,11.609584,22.778391,17.774807,6.0983391,6.0983391,-7.9812908,9.145751,19.698694,0,14,1,0,44.39719,23.040001,13.671001,37.788979,19.543543,11.568919,14.770611,12,2,4.1539998,-7.73806,19.619228,28,2,23,3,3.3444257,-3.3444257,0.082125843,0.093201883,291.52725,15.808495,94.797981,67.397217,0,81.251015,0,81.401527,0.76365358,0.24127376,0.12862006,0.23634642,0.75872624,0.10772636,550.78192,174.01768,92.766678,170.46387,547.22809,77.697189,0.44444445,0.80000001,721.24579,721.24579,10,3,0.18000001,3.1338699,36.0215,44.049957,159.10117,92.197891,7.5963712,51.765594,88.215919,169.81564,166.63008,19.263941,143.17329,12.497255,40.432297,19.113449,0,276.89996,123.7506,199.52727,139.44,0.24958064,6.7004399,3.7599576,11.08107,721.24579,815.1521,81.401527,550.78192,77.697189,92.766678,696.93396,8797,81,244,-5.1
118.29958,2,4,6,6,110,8,50,32,161.09534,1.464503,38,60,6,6,2.0231929,-2.7089236,-0.48924971,0.47783411,2.7502644,-2.8505466,-0.42007217,0.4342041,2.7198086,-2.4526539,-0.33252677,0.60394073,3.0043044,80.580421,11,0.21153846,6,112,6,52,4,11,0.21153846,100,36.957088,31.281586,26.043242,27.233475,23.763365,18.540421,12.799149,14.047679,0.78077942,17,-0.84116334,-0.360811,0.053379402,3.2775726,-1.1649662,-0.32861686,0.030878769,3.2213259,-0.53410274,-0.20527837,0.14393824,3.5083668,11.614806,22.84347,17.866705,6.0787754,6.0787754,-7.9687157,9.1457357,19.698692,0,14,1,0,44.39719,22.395555,13.671001,37.788979,18.996899,11.568919,14.357467,12,2,4.0700002,-7.73806,19.585453,28,2,22,3,3.3450022,-3.3450022,0.082108699,0.093185812,291.52725,15.808495,94.797981,67.397217,0,81.251015,0,81.401527,0.76365358,0.24127376,0.12862006,0.23634642,0.75872624,0.10772636,550.78192,174.01768,92.766678,170.46387,547.22809,77.697189,0.41176471,0.69999999,721.24579,721.24579,10,3,0.23999999,2.9897699,36.0215,44.049957,159.10117,92.197891,12.007167,51.765594,88.215919,132.07884,199.95609,19.256941,143.17329,12.497255,44.843094,19.113449,0,239.16316,123.7506,232.85327,139.44,0.24958064,6.7004399,3.7691844,11.079174,721.24579,815.1521,81.401527,550.78192,77.697189,92.766678,696.93396,8831,81,246,-6.14
121.39317,3,5,6,6,113,8,51,33,164.36981,1.4546001,39,62,6,6,2.0002248,-2.7111714,-0.48917922,0.47782496,2.7503092,-2.8503454,-0.41978899,0.43420297,2.7198267,-2.4541352,-0.33252135,0.60392869,3.0043709,82.76683,12,0.2264151,6,115,6,53,4,12,0.2264151,103,37.664196,31.988691,26.750347,27.940582,24.263365,19.040421,13.299149,14.547679,0.77783483,18,-0.84117883,-0.3596372,0.053364474,3.2877502,-1.1649654,-0.32201701,0.030878723,3.2346892,-0.53411371,-0.20524433,0.1439113,3.51757,11.616731,23.002703,18.026655,6.3098035,6.3098035,-8.2770576,9.1457634,20.153082,0,14,1,0,45.38982,23.157793,14.222222,38.761105,19.710917,12.077326,14.980723,12,2,4.5120001,-7.9398298,20.052769,28,2,23,3,3.3473432,-3.3473432,0.082051277,0.093120649,323.14423,0,94.797981,67.397217,0,81.251015,0,81.401527,0.76872277,0.23609887,0.12586139,0.23127721,0.76390111,0.10541582,566.59045,174.01768,92.766678,170.46387,563.03662,77.697189,0.44444445,0.80000001,737.05432,737.05432,10,3,0.25490198,3.3798699,36.0215,44.049957,159.10117,92.197891,12.007167,51.765594,88.215919,150.94725,199.95609,19.718639,143.17329,12.497255,44.843094,19.113449,0,258.03159,123.7506,232.85327,139.44,0.24573661,6.7279205,3.8410296,11.130494,737.05432,833.67957,81.401527,566.59045,77.697189,92.766678,710.961,9481,82,250,-5.11
119.10158,2,4,7,6,111,9,51,32,165.18422,1.4881462,38,60,6,7,2.0002248,-2.7081525,-0.47491029,0.45218277,2.7502835,-2.8529322,-0.4497754,0.48320499,2.7198017,-2.4525731,-0.30976897,0.60853237,3.0042815,82.496422,12,0.2264151,6,113,6,53,4,12,0.2264151,101,37.664196,31.689833,26.043242,27.233475,24.263365,18.679667,12.445596,13.639431,0.7900731,18,-0.8411442,-0.36803815,0.053253345,3.2675633,-1.16497,-0.33750027,0.042387385,3.20682,-0.53410202,-0.20781112,0.13365346,3.4965124,12.529552,23.870453,18.889706,5.7900839,5.7900839,-7.8354783,9.3325872,19.903877,0,14,1,0,45.38982,23.157793,14.222222,38.761105,19.710917,12.077326,14.980723,13,2,3.766,-7.7534099,19.77252,28,2,23,3,3.6417291,-3.6417291,0.07541851,0.090155423,370.5697,8.458519,94.797981,89.455688,0,0,0,81.401527,0.76506931,0.12939966,0.12939966,0.23493071,0.87060034,0.10553105,563.28192,95.270432,95.270432,172.96762,640.97906,77.697189,0.44444445,0.80000001,736.24951,736.24951,10,3,0.25490198,2.8261001,47.021389,44.049957,159.10117,113.12415,8.8215923,32.897186,88.215919,132.07884,205.19952,19.436041,143.17329,23.497143,44.843094,21.171303,0,220.29475,144.67685,232.85327,148.67,0.24573661,6.7279205,3.8410296,11.130494,736.24951,825.81348,83.905281,563.28192,77.697189,95.270432,712.93298,9481,82,250,-5.19
120.07317,2,4,7,5,113,9,51,31,169.2605,1.4978806,37,62,8,6,2.001452,-2.7109439,-0.43354681,0.39376897,2.7503126,-2.8503363,-0.41880977,0.35706037,2.7198265,-2.454092,-0.26164365,0.5139215,3.0043716,84.746834,12,0.2264151,5,115,6,53,4,12,0.2264151,104,37.827335,32.15107,26.018297,26.819262,24.157213,18.870699,11.965816,12.547679,0.79261768,18,-0.85429996,-0.35719934,-0.003965737,3.2866385,-1.1649652,-0.3226831,-0.007747103,3.2297523,-0.53411299,-0.19534981,0.1154241,3.5153031,13.702719,24.115816,19.139805,5.170609,5.1711798,-7.5267754,8.480135,19.988628,0.001333026,9.8745823,1.010209,0.000795233,45.38982,22.527679,13.911364,38.882999,19.236181,11.851855,14.66589,14,2,2.487,-6.2698798,19.751791,27,2,23,3,3.7316353,-3.7316353,0.073601454,0.083530873,325.35275,20.299505,115.09749,101.29668,0,0,9.4210396,81.401527,0.77024305,0.13773204,0.12503405,0.22975692,0.86226797,0.10472288,571.46747,102.18771,92.766678,170.46387,639.74365,77.697189,0.44444445,0.80000001,741.93134,741.93134,10,3,0.25490198,2.4725699,36.0215,62.489536,159.10117,92.197891,12.007167,51.765594,34.428715,150.94725,232.85327,19.42334,143.17329,30.936834,44.843094,19.113449,0,204.24437,123.7506,265.75046,157.25999,0.24573661,6.7279205,3.8411622,11.130307,741.93134,823.16736,90.822563,562.04645,77.697189,102.18771,714.953,9480,81,252,-6
119.1524,3,5,6,12,108,8,52,34,160.4193,1.4853638,40,56,6,6,1.7162606,-2.7034717,-0.52425146,0.57361996,2.7498379,-2.8420374,-0.46542558,0.54444826,2.719738,-2.4490027,-0.38845468,0.70872056,3.0037713,76.207588,10,0.18181819,12,111,6,55,4,10,0.18181819,93,37.785519,31.383879,26.145535,28.061903,24.925161,18.741709,13.000437,15.209476,0.78235734,18,-0.84113562,-0.38140801,0.059385084,3.2561846,-1.1650554,-0.32254058,0.057261314,3.2060239,-0.53405434,-0.21437036,0.16093144,3.4929135,11.600335,23.466793,18.459761,6.2029676,6.2029676,-8.5472212,12.210569,20.339659,0,14,1,0,44.711407,22.666666,13.292101,36.493179,18.423252,10.772593,12.92929,12,2,4.1030002,-7.9465399,20.267857,34,3,21,3,3.3455689,-3.3455689,0.082097776,0.093170032,216.90184,15.808495,94.797981,67.397217,0,160.29349,0,81.401527,0.76509219,0.34872964,0.12783715,0.23490779,0.65127033,0.10707063,555.19904,253.06017,92.766678,170.46387,472.60272,77.697189,0.44444445,0.80000001,725.6629,725.6629,10,4,0.21153846,3.41027,36.0215,44.049957,159.10117,73.758316,10.781946,51.765594,176.43184,113.21043,151.74364,19.85984,143.17329,12.497255,40.432297,22.299025,0,326.95026,105.31101,166.20125,139.44,0.24540348,6.7813597,3.768425,11.197206,725.6629,844.21265,81.401527,555.19904,77.697189,92.766678,716.92401,9656,85,260,-5.16
120.44196,2,4,7,0,114,9,51,30,170.32808,1.4941059,37,63,7,7,2.0091791,-2.7127433,-0.43189815,0.39112383,2.7504008,-2.8522446,-0.41604441,0.34901339,2.7198281,-2.4550359,-0.27560398,0.5058502,3.0045226,86.798042,12,0.2264151,0,116,7,53,4,12,0.2264151,109,37.827335,32.078724,25.984917,26.526369,24.174049,19.189924,12.388465,12.731183,0.79941761,17,-0.8575111,-0.36344346,0.043201368,3.2996626,-1.1649662,-0.33712599,0.009780214,3.2375855,-0.53411019,-0.2037091,0.1139809,3.5271747,13.62975,25.331646,20.354731,4.4582658,4.4582658,-7.0370908,7.0944791,19.820572,0,14,1,0,45.38982,22.527679,13.610586,39.520966,19.558578,11.792834,15.15635,14,2,2.138,-6.4095702,19.595591,27,2,23,3,3.9079907,-3.9079907,0.070280053,0.081811585,323.14423,15.808495,135.39699,67.397217,12.949531,0,0,94.968445,0.73335177,0.14394163,0.14394163,0.26664823,0.85605836,0.12270661,541.74695,106.3336,106.3336,196.98032,632.39368,90.646713,0.41176471,0.69999999,738.72723,738.72723,10,3,0.05882353,1.7596,36.0215,52.433056,182.96339,129.07704,8.8215923,32.897186,0,188.68405,199.95609,19.28544,167.03551,15.62157,44.843094,15.927875,0,188.68405,165.88853,232.85327,159.75,0.24573661,6.7279205,3.8231645,11.132231,738.72723,818.65717,94.968445,541.74695,90.646713,106.3336,717.953,9435,82,252,-7.02
123.15317,3,5,6,6,114,8,52,34,165.89262,1.4551984,40,62,6,6,1.7160544,-2.8154259,-0.52393317,0.52864093,2.7597888,-2.8554344,-0.45446268,0.48391947,2.8738599,-2.5599127,-0.36658025,0.66339922,3.0159311,82.76683,10,0.18181819,6,117,6,55,4,10,0.18181819,105,37.785519,32.110012,26.871668,28.061903,24.925161,19.702217,13.960945,15.209476,0.78235734,18,-0.84116846,-0.37310567,0.057103489,3.3231561,-1.1650684,-0.33645174,0.042385533,3.2791424,-0.53418809,-0.21415128,0.16032687,3.5543394,11.608938,22.890657,17.886833,6.3344831,6.3344831,-8.3626919,9.1457415,20.437634,0,14,1,0,44.711407,22.666666,13.292101,38.302483,19.356434,11.326241,14.257683,12,2,4.46,-8.3530102,20.33889,34,3,23,3,3.3444264,-3.3444264,0.08212582,0.093201861,295.94431,15.808495,94.797981,67.397217,0,81.251015,0,81.401527,0.76509219,0.23980515,0.12783715,0.23490779,0.76019484,0.10707063,555.19904,174.01768,92.766678,170.46387,551.6452,77.697189,0.44444445,0.80000001,725.6629,725.6629,10,4,0.21153846,3.5239699,36.0215,44.049957,159.10117,92.197891,12.007167,51.765594,88.215919,207.55246,133.30406,19.968941,143.17329,12.497255,44.843094,19.113449,0,314.63678,123.7506,166.20125,139.44,0.24540348,6.7813597,3.768425,11.197206,725.6629,844.21265,81.401527,555.19904,77.697189,92.766678,722.97198,9656,85,260,-5.54
120.86158,2,4,7,6,112,9,52,33,166.71837,1.4885569,39,60,6,7,1.7160544,-2.7636728,-0.51743674,0.51109219,2.7508249,-2.8578956,-0.4407135,0.46879402,2.7350018,-2.5150912,-0.35596228,0.64556319,3.0047984,82.496422,10,0.18181819,6,115,6,55,4,10,0.18181819,103,37.785519,31.811153,26.164562,27.354795,24.925161,19.279568,12.960945,14.209476,0.79448402,18,-0.84117353,-0.36588442,0.056437898,3.3071573,-1.1650684,-0.3393065,0.038526893,3.2485816,-0.53416145,-0.21335669,0.15766153,3.5377741,13.023508,24.295755,19.291254,4.7421112,4.7421112,-7.4754043,9.1457148,20.163342,0,14,1,0,44.711407,22.666666,13.292101,38.302483,19.356434,11.326241,14.257683,13,2,3.052,-6.9499898,20.062506,34,3,23,3,3.6981995,-3.6981995,0.074269593,0.095661484,248.51883,15.808495,138.91493,67.397217,0,81.251015,0,81.401527,0.76137727,0.24352552,0.13143322,0.23862273,0.75647449,0.10718951,551.8905,176.52144,95.270432,172.96762,548.33667,77.697189,0.44444445,0.80000001,724.85809,724.85809,10,4,0.057692308,2.37027,36.0215,44.049957,170.10106,134.05042,12.007167,51.765594,88.215919,150.94725,133.30406,19.665739,154.17319,12.497255,44.843094,19.113449,0,258.03159,165.6031,166.20125,148.67,0.24540348,6.7813597,3.768425,11.197206,724.85809,836.34656,83.905281,551.8905,77.697189,95.270432,724.94397,9656,85,260,-5.5
122.24599,3,5,6,12,111,8,53,35,163.73808,1.4751178,41,58,6,6,1.7021662,-2.7047451,-0.52398479,0.57349509,2.7498918,-2.8494306,-0.46440691,0.54187942,2.7197239,-2.4496846,-0.38866416,0.70878774,3.0038555,78.394005,11,0.19642857,12,114,6,56,4,11,0.19642857,96,38.492622,32.090988,26.852642,28.769009,25.425161,19.241709,13.500437,15.709476,0.77947801,18,-0.84115815,-0.37510717,0.059187733,3.2686064,-1.1650683,-0.3375693,0.056937668,3.2109623,-0.53408033,-0.21430095,0.16087426,3.5041788,11.606788,23.772907,18.768282,6.3925433,6.3925433,-8.7293949,12.210664,20.794056,0,14,1,0,45.698978,23.416204,13.816559,37.449226,19.112165,11.2452,13.504449,12,2,4.191,-8.0080099,20.735865,34,3,22,3,3.3733935,-3.3733935,0.081420608,0.092401534,214.6933,31.616989,94.797981,67.397217,0,162.50203,0,81.401527,0.77010053,0.34427318,0.12511161,0.22989945,0.65572685,0.10478784,571.00751,255.26871,92.766678,170.46387,486.20267,77.697189,0.44444445,0.80000001,741.47137,741.47137,10,4,0.2264151,3.1863401,36.0215,44.049957,159.10117,92.197891,10.781946,70.633995,176.43184,113.21043,133.30406,20.32604,143.17329,12.497255,40.432297,22.299025,0,327.37909,123.7506,166.20125,139.44,0.24170427,6.8073549,3.8168056,11.249819,741.47137,862.74011,81.401527,571.00751,77.697189,92.766678,730.95099,10299,86,264,-5.87
121.28799,2,4,7,10,111,9,53,34,166.37888,1.4989089,40,58,6,7,1.68402,-2.704515,-0.46999869,0.44573143,2.7499065,-2.8514891,-0.42962626,0.47895351,2.7197206,-2.4497473,-0.31033999,0.57978821,3.0038438,80.310005,11,0.19642857,11,114,6,56,4,11,0.19642857,97,38.655762,32.267185,26.620592,28.225039,25.37385,19.079096,12.640901,14.451056,0.79131538,20,-0.84113771,-0.36649731,0.055058803,3.2622285,-1.1650708,-0.33930439,0.042403027,3.2041099,-0.5340814,-0.20786957,0.13299415,3.4980519,12.961657,24.681986,19.672943,5.6335459,5.6335459,-8.4546909,11.363153,20.575802,0,14,1,0,45.698978,22.811941,13,38.048908,18.923368,10.756093,13.58516,13,2,3.4920001,-8.1991596,20.502487,33,3,22,3,3.6908629,-3.6908629,0.074417226,0.094570249,214.6933,15.808495,94.797981,125.11412,0,117.28508,0,81.401527,0.76647031,0.28697866,0.12862796,0.23352966,0.71302134,0.1049017,567.69897,212.55551,95.270432,172.96762,528.11108,77.697189,0.5,1,740.66663,740.66663,10,4,0.1509434,2.7432699,36.0215,44.049957,170.10106,113.12415,7.5963712,87.14946,128.64822,113.21043,133.30406,20.24964,154.17319,12.497255,40.432297,19.113449,5.1459289,255.58113,144.67685,201.58511,148.67,0.24170427,6.8073549,3.882514,11.239503,740.66663,854.87402,83.905281,567.69897,77.697189,95.270432,734.93896,10415,89,266,-5.17
