logP(o/w),logS,PEOE_VSA+1,GCUT_SMR_1,PEOE_RPC-,BCUT_PEOE_2,BCUT_SLOGP_1,BCUT_SMR_2,h_log_pbo,GCUT_SMR_2,h_logS,h_ema,rsynth,balabanJ,BCUT_PEOE_1,BCUT_SLOGP_3,BCUT_SMR_1,chi1v_C,chi1_C,GCUT_PEOE_2,chi1v,PEOE_RPC+,PEOE_VSA_NEG,SMR_VSA5,BCUT_SMR_0,BCUT_SLOGP_2,PEOE_VSA+3,BCUT_PEOE_0,PEOE_VSA_FPOS,VDistEq,SlogP_VSA4,PEOE_VSA_FNEG,weinerPath,SMR,PEOE_VSA-0,petitjean,PEOE_PC-,petitjeanSC,lip_violation,Kier2,vsa_acc,Weight,PEOE_PC+,chi1,weinerPol,SMR_VSA0,apol,chi0_C,h_mr,VDistMa,zagreb,chi0,opr_violation,SlogP_VSA2,mr,VAdjEq,SMR_VSA6,vdw_vol,diameter,vsa_other,SlogP_VSA3,PEOE_VSA-5,Kier1,SlogP_VSA7,b_max1len,b_ar,a_aro,b_double,a_hyd,a_nO,VAdjMa,opr_brigid,h_pstates,b_heavy,rings,a_nN,a_heavy,SlogP_VSA1,lip_acc,a_nC,a_acc,opr_nring,ast_violation_ext,PEOE_VSA-3,ast_violation,logPapp
1.908,-6.35776,20.299505,-0.20217797,0.085585326,0.41315401,-0.44289586,0.57862133,11.544508,0.12080558,-7.857964,15.036197,0.2037037,1.6830571,-0.45775923,2.7202809,-0.288477,11.635082,13.188307,0.053239185,19.105904,0.067346588,172.34253,272.73422,-2.4495995,0.46385249,145.41362,-2.704196,0.77363622,3.9099069,10.781946,0.22636376,11032.0,20.186239,67.651054,0.3888889,-4.0783372,0.63636363,2.0,23.555555,93.326324,750.94196,4.0783372,25.835846,87.0,154.17319,121.728,27.64769,20.809629,11.292543,270.0,39.362869,3.0,170.10106,20.634838,0.23812568,126.23727,862.88934,18.0,77.697189,94.68457,81.401527,46.686981,122.64464,4.0,11.0,11.0,6.0,33.0,7.0,6.83289,33.0,1.0064657,57.0,4.0,8.0,54.0,62.489536,15.0,39.0,8.0,3.0,4.0,9.4210396,2.0,-6.51
3.829,-7.7745399,20.299505,-0.20318528,0.083524927,0.4463906,-0.44420567,0.60177267,11.544663,0.13411543,-8.8684988,13.683531,0.21818182,1.6840506,-0.48181891,2.7204077,-0.3112618,13.342189,14.895414,0.055548422,20.116087,0.073598467,169.83878,329.33945,-2.4517887,0.47287706,87.696724,-2.7082996,0.78168851,3.933337,10.781946,0.21831147,11640.0,20.951139,67.651054,0.3888889,-3.7319,0.63636363,2.0,24.304758,90.822563,762.99701,3.7319,26.335846,88.0,143.17329,127.11317,29.061903,21.538324,11.345545,274.0,40.069973,3.0,159.10117,21.37606,0.23466173,105.31101,889.2829,18.0,77.697189,73.758316,81.401527,47.675388,122.64464,5.0,11.0,11.0,6.0,35.0,6.0,6.8579812,33.0,1.0064657,58.0,4.0,8.0,55.0,62.489536,14.0,41.0,7.0,3.0,5.0,9.4210396,3.0,-5.08
3.7780001,-7.9830198,20.299505,-0.2053754,0.08349935,0.57688463,-0.44746628,0.71210563,14.609482,0.16076115,-9.4339895,13.674263,0.24561404,1.4657916,-0.52994585,2.7202981,-0.38959071,13.399319,15.913052,0.060598284,20.173218,0.073575921,248.88124,379.38971,-2.4488764,0.52236122,87.696724,-2.7031896,0.68189311,3.9479713,13.967521,0.31810686,12708.0,21.547041,146.69353,0.3888889,-3.7330432,0.63636363,2.0,24.007936,90.822563,782.987,3.7330432,27.353483,92.0,143.17329,127.966,30.053467,22.179289,11.450557,290.0,41.061539,3.0,159.10117,22.021605,0.23094407,86.871437,918.34344,18.0,77.697189,55.318733,81.401527,48.0387,210.86055,4.0,17.0,17.0,6.0,37.0,6.0,6.9307375,39.0,1.0064657,61.0,5.0,8.0,57.0,62.489536,14.0,43.0,7.0,4.0,5.0,9.4210396,3.0,-5.26
4.1350002,-8.3894901,20.299505,-0.20501128,0.083524913,0.51280993,-0.44746587,0.64797413,11.544654,0.16076043,-9.2498398,13.682883,0.24561404,1.4656696,-0.52993238,2.8738699,-0.35683158,14.359827,15.913052,0.057367891,21.133724,0.073598444,169.83878,367.07626,-2.559839,0.49090859,87.696724,-2.8153408,0.78292102,3.9479713,15.192742,0.21707895,12708.0,21.656139,67.651054,0.3888889,-3.7319007,0.63636363,2.0,24.007936,90.822563,789.03497,3.7319007,27.353483,92.0,143.17329,131.96675,30.053467,22.277264,11.450557,290.0,41.061539,3.0,159.10117,22.096392,0.23094407,105.31101,918.34344,18.0,77.697189,73.758316,81.401527,48.0387,122.64464,4.0,11.0,11.0,6.0,37.0,6.0,6.9307375,39.0,1.0064657,61.0,5.0,8.0,57.0,62.489536,14.0,43.0,7.0,4.0,5.0,9.4210396,3.0,-4.98
2.727,-6.9864702,20.299505,-0.20419693,0.08658921,0.47957331,-0.44484779,0.6248641,11.544627,0.14738208,-8.3624878,15.097479,0.10526316,1.4656696,-0.50587296,2.735038,-0.33399442,13.359827,14.913052,0.056374032,20.711075,0.067225657,172.34253,310.47104,-2.5149119,0.48188722,87.696724,-2.7634079,0.77949405,3.9479713,15.192742,0.22050594,12708.0,21.35294,67.651054,0.3888889,-4.0856738,0.63636363,2.0,24.007936,93.326324,791.00696,4.0856738,27.353483,92.0,154.17319,129.67517,29.346359,22.002972,11.450557,290.0,41.061539,3.0,170.10106,21.820404,0.23094407,147.16353,910.47736,18.0,77.697189,115.61083,81.401527,48.0387,122.64464,4.0,11.0,11.0,6.0,36.0,7.0,6.9307375,39.0,1.0064657,61.0,5.0,8.0,57.0,62.489536,15.0,42.0,8.0,4.0,5.0,9.4210396,3.0,-6.67
3.322,-7.5899701,20.299505,-0.20151751,0.085585304,0.41234732,-0.42500782,0.57861567,11.544503,0.11695533,-8.7799139,15.034654,0.19298245,1.7372159,-0.45770028,2.7203758,-0.28616858,13.028929,14.582154,0.053177316,20.49975,0.067346573,172.34253,291.60263,-2.4526114,0.46378997,145.41362,-2.7081618,0.78690988,3.9054387,15.192742,0.21309014,12512.0,21.564341,67.651054,0.3888889,-4.0783381,0.63636363,2.0,25.193336,93.326324,793.02301,4.0783381,27.229692,91.0,154.17319,131.00876,29.932146,22.172787,11.457623,284.0,41.647324,3.0,170.10106,22.015471,0.22805569,126.23727,918.47174,18.0,77.697189,94.68457,81.401527,49.653332,122.64464,4.0,11.0,11.0,6.0,36.0,7.0,6.9068904,33.0,1.0064657,60.0,4.0,8.0,57.0,62.489536,15.0,42.0,8.0,3.0,5.0,9.4210396,3.0,-5.23
3.8659999,-8.0444899,36.108002,-0.20534815,0.082881577,0.57906485,-0.44746608,0.71222645,14.609576,0.16076081,-9.6164684,13.68073,0.25862068,1.4542761,-0.52994078,2.7202842,-0.38981137,13.899319,16.413052,0.060205013,20.673218,0.073031574,251.08978,379.81854,-2.4495373,0.51846576,87.696724,-2.7044144,0.68542641,3.991066,13.967521,0.31457356,13478.0,22.013241,148.90207,0.42105263,-3.7608681,0.72727275,2.0,24.740761,90.822563,797.01398,3.7608681,27.853483,93.0,143.17329,131.05959,30.760572,22.633688,11.498528,294.0,41.768646,3.0,159.10117,22.490635,0.2277095,105.31101,936.87091,19.0,77.697189,73.758316,81.401527,49.022373,210.86055,4.0,17.0,17.0,6.0,38.0,6.0,6.9541965,39.0,1.0064657,62.0,5.0,8.0,58.0,62.489536,14.0,44.0,7.0,4.0,5.0,9.4210396,3.0,-6.77
5.243,-9.0067501,20.299505,-0.20208989,0.083524905,0.44556898,-0.43247423,0.60136396,11.544659,0.13154921,-9.7902822,13.682004,0.20689656,1.7402303,-0.48177987,2.7206733,-0.30954105,14.736035,16.289261,0.053289037,21.509933,0.073598444,169.83878,348.20786,-2.4571648,0.47279692,87.696724,-2.7151132,0.79423231,3.9255383,15.192742,0.20576769,13149.0,22.329241,67.651054,0.3888889,-3.7319009,0.63636363,2.0,25.947453,90.822563,805.078,3.7319009,27.729692,92.0,143.17329,136.39392,31.346359,22.901482,11.508165,288.0,42.354431,4.0,159.10117,22.753372,0.22490348,105.31101,944.8653,18.0,77.697189,73.758316,81.401527,50.642838,122.64464,5.0,11.0,11.0,6.0,38.0,6.0,6.9307375,33.0,1.0064657,61.0,4.0,8.0,58.0,62.489536,14.0,44.0,7.0,3.0,5.0,9.4210396,3.0,-5.59
4.3080001,-8.2462597,20.299505,-0.2053241,0.082830019,0.57968599,-0.44746605,0.71224546,14.609604,0.16076086,-9.9248428,13.682656,0.27118644,1.44107,-0.52994019,2.7202935,-0.38983682,14.399319,16.913052,0.060175657,21.173218,0.072986141,251.08978,398.68695,-2.450206,0.51834106,87.696724,-2.7056293,0.69153571,4.0425792,13.967521,0.30846432,14306.0,22.474939,148.90207,0.44999999,-3.7632089,0.81818181,2.0,25.478907,90.822563,811.04095,3.7632089,28.353483,94.0,143.17329,134.15317,31.46768,23.088076,11.544292,298.0,42.47575,3.0,159.10117,22.95937,0.22457284,105.31101,955.39838,20.0,77.697189,73.758316,81.401527,50.00655,210.86055,4.0,17.0,17.0,6.0,39.0,6.0,6.9772801,39.0,1.0064657,63.0,5.0,8.0,59.0,62.489536,14.0,45.0,7.0,4.0,5.0,9.4210396,3.0,-5.08
3.562,-8.0598402,28.758026,-0.20846653,0.080915332,0.56191063,-0.48663628,0.70027208,14.796428,0.16506442,-9.4830742,14.595486,0.27118644,1.44107,-0.53496861,2.7202804,-0.38687778,13.545765,16.004805,0.060745485,20.812462,0.067690864,172.34253,360.95013,-2.4495008,0.52881002,109.7552,-2.7040122,0.78806734,4.0425792,10.781946,0.21193267,14306.0,22.192341,67.651054,0.44999999,-4.0575948,0.81818181,2.0,25.478907,93.326324,813.013,4.0575948,28.353483,94.0,143.17329,131.86159,30.760572,22.838873,11.544292,298.0,42.47575,3.0,159.10117,22.679276,0.22457284,126.23727,947.53229,20.0,77.697189,94.68457,81.401527,50.00655,210.86055,4.0,17.0,17.0,6.0,38.0,7.0,6.9772801,39.0,1.0064657,63.0,5.0,8.0,59.0,62.489536,15.0,44.0,8.0,4.0,5.0,9.4210396,3.0,-5.38
2.283,-6.5763102,40.59901,-0.20218018,0.075155295,0.41313285,-0.44746605,0.64807534,13.943975,0.16076081,-9.1745615,15.768646,0.27118644,1.4417367,-0.45797333,2.7202933,-0.28845486,13.065986,14.913052,0.05323891,21.003494,0.066223517,179.25981,344.89975,-2.4501863,0.46385166,121.59618,-2.7055013,0.78109056,4.0426445,13.967521,0.21890946,14305.0,22.17964,67.651054,0.44999999,-4.147501,0.81818181,2.0,24.896551,100.24361,815.03296,4.147501,28.24733,93.0,143.17329,132.83316,30.346359,22.923624,11.544156,300.0,42.638889,3.0,159.10117,22.65362,0.22457284,105.31101,944.88617,20.0,77.697189,73.758316,81.401527,50.00655,157.07335,4.0,16.0,16.0,6.0,37.0,6.0,6.9772801,38.0,1.0167409,63.0,5.0,10.0,59.0,80.929115,16.0,43.0,8.0,4.0,5.0,18.842079,3.0,-6.66
1.934,-6.7160001,36.108002,-0.20425762,0.073942997,0.47965115,-0.44584742,0.62492448,12.55832,0.14743862,-8.6848431,15.695675,0.10169491,1.446046,-0.50587952,2.7202942,-0.33406979,13.488635,15.096556,0.05786296,21.32272,0.063522488,183.4057,329.33945,-2.4506264,0.48190248,87.696724,-2.7065656,0.77514786,4.0288787,10.781946,0.22485214,14252.0,22.04174,67.651054,0.42105263,-4.3238564,0.72727275,2.0,24.896551,104.38949,818.03296,4.3238564,28.264168,94.0,167.03551,133.20197,30.053467,22.755568,11.545477,300.0,42.638889,3.0,182.96339,22.50428,0.22457284,147.44896,940.37604,19.0,90.646713,110.63747,94.968445,50.00655,122.64464,4.0,11.0,11.0,7.0,36.0,7.0,6.9772801,38.0,1.0064657,63.0,5.0,9.0,59.0,70.872635,16.0,43.0,8.0,4.0,4.0,9.4210396,2.0,-7.45
5.1919999,-9.21523,20.299505,-0.20370732,0.083499327,0.56312698,-0.44746575,0.70640093,14.609477,0.1607606,-10.355935,13.672749,0.23333333,1.5148922,-0.52994525,2.7204099,-0.38906533,14.793165,17.306898,0.058907405,21.567064,0.073575906,248.88124,398.25812,-2.4510481,0.51681745,87.696724,-2.7062569,0.70007366,3.9365547,18.378317,0.29992631,14266.0,22.92514,146.69353,0.3888889,-3.7330441,0.63636363,3.0,25.629648,90.822563,825.06799,3.7330441,28.74733,96.0,143.17329,137.24675,32.337925,23.542444,11.607992,304.0,43.345997,4.0,159.10117,23.40103,0.22152956,86.871437,973.92584,18.0,77.697189,55.318733,81.401527,50.991211,210.86055,4.0,17.0,17.0,6.0,40.0,6.0,7.0,39.0,1.0064657,64.0,5.0,8.0,60.0,62.489536,14.0,46.0,7.0,4.0,5.0,9.4210396,3.0,-5.66
3.4430001,-7.85992,36.108002,-0.20430987,0.084993623,0.55135882,-0.44621572,0.68740231,14.609431,0.15972763,-9.54076,15.026486,0.18333334,1.5152349,-0.525778,2.7202802,-0.37765014,13.730217,16.24395,0.05929219,21.201038,0.066883408,253.59354,379.81854,-2.4496696,0.50766742,145.41362,-2.7043362,0.69409823,3.929127,13.967521,0.30590177,14281.0,22.63344,148.90207,0.3888889,-4.1067295,0.63636363,2.0,26.222221,93.326324,827.03998,4.1067295,28.891489,96.0,154.17319,134.95517,31.46768,23.26815,11.609786,302.0,43.182858,3.0,170.10106,23.164455,0.22152956,126.23727,966.05975,18.0,77.697189,94.68457,81.401527,50.991211,210.86055,4.0,17.0,17.0,6.0,39.0,7.0,7.0,39.0,1.0064657,64.0,5.0,8.0,60.0,62.489536,15.0,45.0,8.0,4.0,5.0,9.4210396,3.0,-5.26
5.5489998,-9.6217003,20.299505,-0.20323712,0.08352489,0.51190484,-0.44746575,0.6466949,11.544649,0.16075993,-10.17164,13.681359,0.23333333,1.514775,-0.52993202,2.8739629,-0.35627016,15.753674,17.306898,0.053278908,22.527571,0.07359843,169.83878,385.94467,-2.5606508,0.49078444,87.696724,-2.8162942,0.7953276,3.9365547,19.603539,0.20467238,14266.0,23.034241,67.651054,0.3888889,-3.7319016,0.63636363,3.0,25.629648,90.822563,831.11597,3.7319016,28.74733,96.0,143.17329,141.24751,32.337925,23.640421,11.607992,304.0,43.345997,4.0,159.10117,23.473066,0.22152956,105.31101,973.92584,18.0,77.697189,73.758316,81.401527,50.991211,122.64464,4.0,11.0,11.0,6.0,40.0,6.0,7.0,39.0,1.0064657,64.0,5.0,8.0,60.0,62.489536,14.0,46.0,7.0,4.0,5.0,9.4210396,3.0,-6.31
4.1409998,-8.2186804,20.299505,-0.20277518,0.086589187,0.47870219,-0.43991992,0.6240142,11.544622,0.14610659,-9.2843161,15.095951,0.1,1.514775,-0.50585508,2.7371345,-0.33284813,14.753674,16.306898,0.052969605,22.104921,0.067225635,172.34253,329.33945,-2.5173321,0.48178309,87.696724,-2.7666261,0.79210871,3.9365547,19.603539,0.20789127,14266.0,22.731039,67.651054,0.3888889,-4.0856748,0.63636363,2.0,25.629648,93.326324,833.08801,4.0856748,28.74733,96.0,154.17319,138.95592,31.630817,23.366129,11.607992,304.0,43.345997,3.0,170.10106,23.199451,0.22152956,147.16353,966.05975,18.0,77.697189,115.61083,81.401527,50.991211,122.64464,4.0,11.0,11.0,6.0,39.0,7.0,7.0,39.0,1.0064657,64.0,5.0,8.0,60.0,62.489536,15.0,45.0,8.0,4.0,5.0,9.4210396,3.0,-5.38
5.3639998,-9.2767,36.108002,-0.20530869,0.082894266,0.57029915,-0.44746608,0.70713651,14.609587,0.16076057,-10.550915,13.673985,0.19672132,1.5190761,-0.52994025,2.7204061,-0.38813755,15.437324,17.951057,0.060102578,22.211222,0.07304541,251.08978,436.42377,-2.4519258,0.51589823,87.696724,-2.7085807,0.70306897,3.9440792,13.967521,0.29693106,14952.0,23.39834,148.90207,0.3888889,-3.7602923,0.63636363,3.0,26.970558,90.822563,839.09497,3.7602923,29.391489,97.0,143.17329,140.34033,32.881893,23.996845,11.65841,306.0,43.889965,4.0,159.10117,23.903,0.21857543,105.31101,992.45331,18.0,77.697189,73.758316,81.401527,51.97633,210.86055,5.0,17.0,17.0,6.0,41.0,6.0,7.022368,39.0,1.0064657,65.0,5.0,8.0,61.0,62.489536,14.0,47.0,7.0,4.0,5.0,9.4210396,3.0,-6.9
5.2800002,-9.2767,36.108002,-0.20360185,0.082881555,0.56258428,-0.44746575,0.70919454,14.609571,0.16076027,-10.538302,13.679207,0.24590164,1.5047439,-0.52994025,2.720382,-0.38974416,15.293165,17.806898,0.058717582,22.067064,0.073031552,251.08978,398.68695,-2.452476,0.51320571,87.696724,-2.7085826,0.70306897,3.9765716,18.378317,0.29693106,15074.0,23.39134,148.90207,0.42105263,-3.760869,0.72727275,2.0,26.367884,90.822563,839.09497,3.760869,29.24733,97.0,143.17329,140.34033,33.045029,23.996843,11.653945,308.0,44.053101,4.0,159.10117,23.869225,0.21857543,105.31101,992.45331,19.0,77.697189,73.758316,81.401527,51.97633,210.86055,4.0,17.0,17.0,6.0,41.0,6.0,7.022368,39.0,1.0064657,65.0,5.0,8.0,61.0,62.489536,14.0,47.0,7.0,4.0,5.0,9.4210396,3.0,-5.59
5.7220001,-9.4784698,20.299505,-0.20355575,0.082829997,0.56249756,-0.44746575,0.71056414,14.609599,0.16076031,-10.846642,13.681131,0.25806451,1.4927601,-0.52993971,2.7204003,-0.38982952,15.793165,18.306898,0.05869754,22.567064,0.072986126,251.08978,417.55536,-2.4539466,0.51309329,87.696724,-2.7108262,0.70851809,4.0257158,18.378317,0.29148191,15943.0,23.853041,148.90207,0.44999999,-3.7632098,0.81818181,3.0,27.111111,90.822563,853.12201,3.7632098,29.74733,98.0,143.17329,143.43393,33.752136,24.451233,11.697742,312.0,44.760208,4.0,159.10117,24.33717,0.2157065,105.31101,1010.9808,20.0,77.697189,73.758316,81.401527,52.961891,210.86055,4.0,17.0,17.0,6.0,42.0,6.0,7.044394,39.0,1.0064657,66.0,5.0,8.0,62.0,62.489536,14.0,48.0,7.0,4.0,5.0,9.4210396,3.0,-6.24
4.9759998,-9.2920504,28.758026,-0.20563366,0.080915309,0.54609323,-0.48660594,0.69005096,14.796423,0.16505632,-10.405067,14.593952,0.25806451,1.4927601,-0.53481215,2.7203751,-0.3866263,14.939612,17.398651,0.05852456,22.20631,0.067690849,172.34253,379.81854,-2.4523959,0.52693719,109.7552,-2.7078164,0.7997461,4.0257158,15.192742,0.20025387,15943.0,23.57044,67.651054,0.44999999,-4.0575957,0.81818181,2.0,27.111111,93.326324,855.09399,4.0575957,29.74733,98.0,143.17329,141.14233,33.045029,24.202028,11.697742,312.0,44.760208,4.0,159.10117,24.059511,0.2157065,126.23727,1003.1147,20.0,77.697189,94.68457,81.401527,52.961891,210.86055,4.0,17.0,17.0,6.0,41.0,7.0,7.044394,39.0,1.0064657,66.0,5.0,8.0,62.0,62.489536,15.0,47.0,8.0,4.0,5.0,9.4210396,3.0,-6.23
3.697,-7.8085198,40.59901,-0.20153891,0.075155281,0.41232446,-0.44746575,0.64686048,13.943971,0.16076025,-10.09636,15.76712,0.25806451,1.4934276,-0.45797327,2.7204001,-0.28614491,14.459832,16.306898,0.053161364,22.397343,0.066223495,179.25981,363.76816,-2.4539034,0.46378896,121.59618,-2.7105985,0.79307467,4.0257726,18.378317,0.20692532,15942.0,23.557739,67.651054,0.44999999,-4.1475019,0.81818181,2.0,26.518536,100.24361,857.11395,4.1475019,29.641176,97.0,143.17329,142.11392,32.630817,24.286779,11.69762,314.0,44.923344,3.0,159.10117,24.034389,0.2157065,105.31101,1000.4686,20.0,77.697189,73.758316,81.401527,52.961891,157.07335,4.0,16.0,16.0,6.0,40.0,6.0,7.044394,38.0,1.0167406,66.0,5.0,10.0,62.0,80.929115,16.0,46.0,8.0,4.0,5.0,18.842079,3.0,-5.74
5.3130002,-9.4851799,36.108002,-0.2109206,0.082869068,0.5889833,-0.48668292,0.72236454,17.674404,0.16511355,-11.11685,13.664737,0.22222222,1.3590823,-0.53501135,2.7202971,-0.39805928,15.494453,18.968695,0.060818955,22.268353,0.073023207,330.13226,486.47406,-2.4489274,0.64196289,87.696724,-2.7032969,0.61162442,3.9494109,17.153095,0.38837558,16128.0,23.99424,227.94455,0.3888889,-3.7614355,0.63636363,3.0,26.673836,90.822563,859.08496,3.7614355,30.409126,101.0,143.17329,141.19316,33.873459,24.63781,11.753993,322.0,44.881531,5.0,159.10117,24.544622,0.21535175,86.871437,1021.5139,18.0,77.697189,55.318733,81.401527,52.372837,299.07648,4.0,23.0,23.0,6.0,43.0,6.0,7.0874629,45.0,1.0064657,68.0,6.0,8.0,63.0,62.489536,14.0,49.0,7.0,5.0,5.0,9.4210396,3.0,-6.46
3.348,-7.9482098,36.108002,-0.20285746,0.073942982,0.4788169,-0.43997088,0.62411296,12.558315,0.14615525,-9.6066761,15.694152,0.096774191,1.4976825,-0.50585973,2.7204018,-0.33293825,14.882482,16.490402,0.05342225,22.716566,0.063522473,183.4057,348.20786,-2.454844,0.48180488,87.696724,-2.712405,0.787503,4.0125098,15.192742,0.21249698,15886.0,23.41984,67.651054,0.42105263,-4.3238573,0.72727275,2.0,26.518536,104.38949,860.11395,4.3238573,29.658014,98.0,167.03551,142.48271,32.337925,24.118725,11.698835,314.0,44.923344,3.0,182.96339,23.884594,0.2157065,147.44896,995.95844,19.0,90.646713,110.63747,94.968445,52.961891,122.64464,4.0,11.0,11.0,7.0,39.0,7.0,7.044394,38.0,1.0064657,66.0,5.0,9.0,62.0,70.872635,16.0,46.0,8.0,4.0,5.0,9.4210396,3.0,-6.3
5.6700001,-9.8916502,36.108002,-0.21060424,0.082894251,0.57729465,-0.47155106,0.70914227,14.609577,0.16402912,-10.932318,13.67334,0.22222222,1.358986,-0.53492564,2.8738599,-0.39719102,16.454962,18.968695,0.060408216,23.228859,0.073045388,251.08978,474.16058,-2.5599105,0.57238263,87.696724,-2.8154213,0.7046119,3.9494109,18.378317,0.2953881,16128.0,24.10334,148.90207,0.3888889,-3.7602932,0.63636363,3.0,26.673836,90.822563,865.133,3.7602932,30.409126,101.0,143.17329,145.19392,33.873459,24.735785,11.753993,322.0,44.881531,5.0,159.10117,24.621813,0.21535175,105.31101,1021.5139,18.0,77.697189,73.758316,81.401527,52.372837,210.86055,4.0,17.0,17.0,6.0,43.0,6.0,7.0874629,45.0,1.0064657,68.0,6.0,8.0,63.0,62.489536,14.0,49.0,7.0,5.0,5.0,9.4210396,3.0,-6.95
4.2620001,-8.4886303,36.108002,-0.20802926,0.085991628,0.57212263,-0.46581051,0.70875126,14.60955,0.16239682,-10.04503,15.08791,0.095238097,1.358986,-0.53243905,2.7350075,-0.39253691,15.454962,17.968695,0.059859376,22.80621,0.066764139,253.59354,417.55536,-2.5150826,0.54340833,87.696724,-2.7636495,0.70138371,3.9494109,18.378317,0.29861629,16128.0,23.80014,148.90207,0.3888889,-4.1140661,0.63636363,2.0,26.673836,93.326324,867.10498,4.1140661,30.409126,101.0,154.17319,142.90234,33.166351,24.461493,11.753993,322.0,44.881531,4.0,170.10106,24.347963,0.21535175,147.16353,1013.6478,18.0,77.697189,115.61083,81.401527,52.372837,210.86055,4.0,17.0,17.0,6.0,42.0,7.0,7.0874629,45.0,1.0064657,68.0,6.0,8.0,63.0,62.489536,15.0,48.0,8.0,5.0,5.0,9.4210396,3.0,-5.4
5.401,-9.5466499,51.916496,-0.21084389,0.082260557,0.58855969,-0.48666522,0.7218076,17.6745,0.16511612,-11.299021,13.671189,0.234375,1.3513255,-0.53498936,2.7202833,-0.39789271,15.994453,19.468695,0.060748089,22.768353,0.072486989,332.34079,486.90289,-2.4496057,0.64155698,87.696724,-2.7045622,0.61616462,3.9839101,17.153095,0.38383538,16979.0,24.46044,230.15308,0.42105263,-3.7892604,0.72727275,3.0,27.407425,90.822563,873.112,3.7892604,30.909126,102.0,143.17329,144.28676,34.580563,25.092209,11.798448,326.0,45.588634,5.0,159.10117,25.013351,0.21257895,105.31101,1040.0414,19.0,77.697189,73.758316,81.401527,53.353497,299.07648,4.0,23.0,23.0,6.0,44.0,6.0,7.1085243,45.0,1.0064657,69.0,6.0,8.0,64.0,62.489536,14.0,50.0,7.0,5.0,5.0,9.4210396,3.0,-5.69
4.7020001,-9.7377996,36.108002,-0.2043239,0.084993623,0.55851406,-0.44463718,0.69954222,16.82699,0.16097549,-11.024323,15.026055,0.171875,1.346907,-0.52900457,2.7202802,-0.38526195,15.134917,18.210276,0.060327746,22.60574,0.066883408,289.62762,415.10492,-2.4496682,0.5109145,145.41362,-2.7043335,0.6651848,4.0022187,13.967521,0.33481517,17051.0,24.384041,184.93614,0.44999999,-4.1067295,0.81818181,2.0,26.833462,93.326324,877.09998,4.1067295,30.857815,105.0,154.17319,143.32875,34.036594,24.873955,11.795046,328.0,45.751774,5.0,170.10106,24.784491,0.21257895,126.23727,1032.1753,20.0,77.697189,94.68457,81.401527,53.353497,251.29286,4.0,22.0,21.0,6.0,43.0,7.0,7.1085243,44.0,1.0064657,69.0,6.0,8.0,64.0,62.489536,15.0,49.0,8.0,5.0,5.0,9.4210396,3.0,-6.17
5.0970001,-9.5620003,44.566521,-0.21123284,0.080353074,0.59282523,-0.5098775,0.73400903,17.861351,0.16768116,-11.165972,14.585817,0.24615385,1.3418902,-0.55439204,2.7202797,-0.40716305,15.640901,19.060446,0.061020304,22.907598,0.067222945,253.59354,468.03448,-2.4495683,0.62160385,109.7552,-2.7041464,0.71210223,4.0282555,13.967521,0.2878978,17894.0,24.63954,148.90207,0.44999999,-4.0859871,0.81818181,2.0,28.145817,93.326324,889.11096,4.0859871,31.409126,103.0,143.17329,145.08875,34.580563,25.297394,11.840819,330.0,46.295742,5.0,159.10117,25.203815,0.20988324,126.23727,1050.7028,20.0,77.697189,94.68457,81.401527,54.334694,299.07648,4.0,23.0,23.0,6.0,44.0,7.0,7.129283,45.0,1.0064657,70.0,6.0,8.0,65.0,62.489536,15.0,50.0,8.0,5.0,5.0,9.4210396,3.0,-6.79
6.6230001,-11.15458,36.108002,-0.20532784,0.082894266,0.5804981,-0.4474659,0.7253145,16.827145,0.1610834,-12.03446,13.673562,0.18461539,1.3516889,-0.52994007,2.7204063,-0.39953548,16.842024,19.917383,0.061018426,23.615923,0.07304541,287.12387,471.71014,-2.4519229,0.51657474,87.696724,-2.7085757,0.67433369,4.0095901,13.967521,0.32566628,17774.0,25.148939,184.93614,0.44999999,-3.7602923,0.81818181,3.0,27.5625,90.822563,889.15497,3.7602923,31.357815,106.0,143.17329,148.71393,35.450809,25.60265,11.841512,332.0,46.458878,5.0,159.10117,25.521807,0.20988324,105.31101,1058.5688,20.0,77.697189,73.758316,81.401527,54.334694,251.29286,5.0,22.0,21.0,6.0,45.0,6.0,7.129283,44.0,1.0064657,70.0,6.0,8.0,65.0,62.489536,14.0,51.0,7.0,5.0,5.0,9.4210396,3.0,-7.8
3.8180001,-8.0784702,56.407505,-0.20431304,0.074644305,0.55112743,-0.44992593,0.70964414,17.008898,0.16510901,-10.857021,15.759092,0.24615385,1.3424637,-0.52577752,2.7202926,-0.37763569,15.16112,17.968695,0.059247598,23.098629,0.06577564,260.51083,451.98407,-2.4502735,0.50756615,121.59618,-2.7056878,0.70614469,4.0283046,17.153095,0.29385531,17893.0,24.626841,148.90207,0.44999999,-4.1758933,0.81818181,2.0,27.5625,100.24361,891.13098,4.1758933,31.302973,102.0,143.17329,146.06033,34.166351,25.382145,11.84071,332.0,46.458878,5.0,159.10117,25.18181,0.20988324,105.31101,1048.0566,20.0,77.697189,73.758316,81.401527,54.334694,245.28928,4.0,22.0,22.0,6.0,43.0,6.0,7.129283,44.0,1.0167392,70.0,6.0,10.0,65.0,80.929115,16.0,49.0,8.0,5.0,5.0,18.842079,3.0,-5.68
